命令代码,命令名称,MML Codex,中文显示名称,英文显示名称,标准路径,参数类型,访问权限,原始分组,分析建议分组,原导入动作,删除原因,调整说明
MOD DEVICE_INFO,修改 设备基本信息,RFTX_STATUS_540741d0,RFTX_STATUS,Rftx Status,Device.DeviceInfo.EU.{i}.RU.{i}.RFTxStatus,BOOLEAN,READ_WRITE,设备信息参数管理,扩展型皮站-远端单元（RU）参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,标准匹配：Device.DeviceInfo.EU.{i}.RU.{i}.RFTxStatus -> Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.RFTxStatus
MOD DEVICE_INFO,修改 设备基本信息,REBOOT_5d831ef1,REBOOT,Reboot,Device.DeviceInfo.EU.{i}.RU.{i}.Reboot,BOOLEAN,READ_WRITE,设备信息参数管理,扩展型皮站-远端单元（RU）参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,标准匹配：Device.DeviceInfo.EU.{i}.RU.{i}.Reboot -> Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.Reboot
MOD DEVICE_INFO,修改 设备基本信息,ROUTE_INDEX_ae1dc116,ROUTE_INDEX,Route Index,Device.DeviceInfo.EU.{i}.RU.{i}.RouteIndex,STRING,READ_ONLY,设备信息参数管理,扩展型皮站-远端单元（RU）参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,标准匹配：Device.DeviceInfo.EU.{i}.RU.{i}.RouteIndex -> Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.RouteIndex
MOD DEVICE_INFO,修改 设备基本信息,SERIAL_NUMBER_635e0d32,SERIAL_NUMBER,Serial Number,Device.DeviceInfo.EU.{i}.RU.{i}.SerialNumber,STRING,READ_ONLY,设备信息参数管理,扩展型皮站-远端单元（RU）参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,标准匹配：Device.DeviceInfo.EU.{i}.RU.{i}.SerialNumber -> Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.SerialNumber
MOD DEVICE_INFO,修改 设备基本信息,SOFTWARE_VERSION_3490200c,SOFTWARE_VERSION,Software Version,Device.DeviceInfo.EU.{i}.RU.{i}.SoftwareVersion,STRING,READ_ONLY,设备信息参数管理,扩展型皮站-远端单元（RU）参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,标准匹配：Device.DeviceInfo.EU.{i}.RU.{i}.SoftwareVersion -> Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.SoftwareVersion
MOD DEVICE_INFO,修改 设备基本信息,STATUS_7e5b4b75,STATUS,Status,Device.DeviceInfo.EU.{i}.RU.{i}.Status,U_INT,READ_ONLY,设备信息参数管理,扩展型皮站-远端单元（RU）参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,标准匹配：Device.DeviceInfo.EU.{i}.RU.{i}.Status -> Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RU.{i}.Status
MOD DEVICE_INFO,修改 设备基本信息,TYPE_5d673b57,TYPE,Type,Device.DeviceInfo.EU.{i}.RU.{i}.Type,U_INT,READ_ONLY,设备信息参数管理,扩展型皮站-远端单元（RU）参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,按RU对象层级映射到标准RU参数管理
MOD DEVICE_INFO,修改 设备基本信息,ULCRCSUM_83267819,ULCRCSUM,Ulcrcsum,Device.DeviceInfo.EU.{i}.RU.{i}.ULCRCSum,STRING,READ_ONLY,设备信息参数管理,扩展型皮站-远端单元（RU）参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,按RU对象层级映射到标准RU参数管理
MOD DEVICE_INFO,修改 设备基本信息,UMTSPA,UMTSPA,Umtspa,Device.DeviceInfo.EU.{i}.RU.{i}.UMTSPA,BOOLEAN,READ_WRITE,设备信息参数管理,扩展型皮站-远端单元（RU）参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,按RU对象层级映射到标准RU参数管理
MOD DEVICE_INFO,修改 设备基本信息,UMTSTARGET_POWER,UMTSTARGET_POWER,Umtstarget Power,Device.DeviceInfo.EU.{i}.RU.{i}.UMTSTargetPower,U_INT,READ_WRITE,设备信息参数管理,扩展型皮站-远端单元（RU）参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,按RU对象层级映射到标准RU参数管理
MOD DEVICE_INFO,修改 设备基本信息,REBOOT_da078823,REBOOT,Reboot,Device.DeviceInfo.EU.{i}.Reboot,BOOLEAN,READ_WRITE,设备信息参数管理,扩展型皮站-扩展单元（EU）参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,标准匹配：Device.DeviceInfo.EU.{i}.Reboot -> Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.Reboot
MOD DEVICE_INFO,修改 设备基本信息,ROUTE_INDEX_dc9d7e51,ROUTE_INDEX,Route Index,Device.DeviceInfo.EU.{i}.RouteIndex,STRING,READ_ONLY,设备信息参数管理,扩展型皮站-扩展单元（EU）参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,标准匹配：Device.DeviceInfo.EU.{i}.RouteIndex -> Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.RouteIndex
MOD DEVICE_INFO,修改 设备基本信息,SERIAL_NUMBER_dc34b666,SERIAL_NUMBER,Serial Number,Device.DeviceInfo.EU.{i}.SerialNumber,STRING,READ_ONLY,设备信息参数管理,扩展型皮站-扩展单元（EU）参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,标准匹配：Device.DeviceInfo.EU.{i}.SerialNumber -> Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.SerialNumber
MOD DEVICE_INFO,修改 设备基本信息,SOFTWARE_VERSION_d90ddec2,SOFTWARE_VERSION,Software Version,Device.DeviceInfo.EU.{i}.SoftwareVersion,STRING,READ_ONLY,设备信息参数管理,扩展型皮站-扩展单元（EU）参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,标准匹配：Device.DeviceInfo.EU.{i}.SoftwareVersion -> Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.SoftwareVersion
MOD DEVICE_INFO,修改 设备基本信息,STATUS_0e4840e2,STATUS,Status,Device.DeviceInfo.EU.{i}.Status,U_INT,READ_ONLY,设备信息参数管理,扩展型皮站-扩展单元（EU）参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,标准匹配：Device.DeviceInfo.EU.{i}.Status -> Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.Status
MOD DEVICE_INFO,修改 设备基本信息,TYPE_16939167,TYPE,Type,Device.DeviceInfo.EU.{i}.Type,U_INT,READ_ONLY,设备信息参数管理,扩展型皮站-扩展单元（EU）参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,按EU对象层级映射到标准EU参数管理
MOD DEVICE_INFO,修改 设备基本信息,ULCRCSUM_27e34eae,ULCRCSUM,Ulcrcsum,Device.DeviceInfo.EU.{i}.ULCRCSum,STRING,READ_ONLY,设备信息参数管理,扩展型皮站-扩展单元（EU）参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,标准匹配：Device.DeviceInfo.EU.{i}.ULCRCSum -> Device.DeviceInfo.MU.{i}.Slot.{i}.EU.{i}.ULCRCSum
MOD DEVICE_INFO,修改 设备基本信息,ENABLE256QAM,ENABLE256QAM,Enable256QAM,Device.DeviceInfo.Enable256QAM,U_INT,READ_WRITE,设备信息参数管理,跳过,跳过,未匹配标准南向分组，按多余项不导入,未匹配标准南向分组，按多余项不导入
MOD DEVICE_INFO,修改 设备基本信息,ENABLE_18ddd8a9,ENABLE,Enable,Device.DeviceInfo.FAPService.UeAccess.Enable,STRING,READ_WRITE,设备信息参数管理,Device.Services.FAPService,更新,其他分组已有/不在设备信息范围，从设备信息组删除,FAPService对象映射到Device.Services.FAPService
MOD DEVICE_INFO,修改 设备基本信息,HORIZONTAL_ACCURACY,HORIZONTAL_ACCURACY,Horizontal Accuracy,Device.DeviceInfo.GPS.horizontalAccuracy,U_INT,READ_WRITE,设备信息参数管理,GPS信息参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向GPS/BDS字段映射到标准GPS信息参数管理
MOD DEVICE_INFO,修改 设备基本信息,VERTICAL_ACCURACY,VERTICAL_ACCURACY,Vertical Accuracy,Device.DeviceInfo.GPS.verticalAccuracy,U_INT,READ_WRITE,设备信息参数管理,GPS信息参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向GPS/BDS字段映射到标准GPS信息参数管理
MOD DEVICE_INFO,修改 设备基本信息,BTS_RF_POWER,BTS_RF_POWER,Bts Rf Power,Device.DeviceInfo.GSM.BtsRfPower,U_INT,READ_ONLY,设备信息参数管理,DeviceGSM,更新,其他分组已有/不在设备信息范围，从设备信息组删除,GSM/BTS字段映射到DeviceGSM
MOD DEVICE_INFO,修改 设备基本信息,HOST_CONFIG_DNS1,HOST_CONFIG_DNS1,HOST CONFIG DNS1,Device.DeviceInfo.HOST_CONFIG_DNS1,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,HOST_CONFIG_DNS2,HOST_CONFIG_DNS2,HOST CONFIG DNS2,Device.DeviceInfo.HOST_CONFIG_DNS2,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,LAN_CONFIG_IPADDR,LAN_CONFIG_IPADDR,LAN CONFIG IPADDR,Device.DeviceInfo.LAN_CONFIG_IPADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,LAN_CONFIG_NETMASK,LAN_CONFIG_NETMASK,LAN CONFIG NETMASK,Device.DeviceInfo.LAN_CONFIG_NETMASK,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,LTE_LGW_TRANSFER_MODE,LTE_LGW_TRANSFER_MODE,LTE LGW TRANSFER Mode,Device.DeviceInfo.LTE_LGW_TRANSFER_Mode,INT,READ_WRITE,设备信息参数管理,跳过,跳过,未匹配标准南向分组，按多余项不导入,未匹配标准南向分组，按多余项不导入
MOD DEVICE_INFO,修改 设备基本信息,LTE_S1C_IFNAME,LTE_S1C_IFNAME,LTE S1C IFNAME,Device.DeviceInfo.LTE_S1C_IFNAME,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,LTE_S1U_IFNAME,LTE_S1U_IFNAME,LTE S1U IFNAME,Device.DeviceInfo.LTE_S1U_IFNAME,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,LTE_TR069_IFNAME,LTE_TR069_IFNAME,LTE TR069 IFNAME,Device.DeviceInfo.LTE_TR069_IFNAME,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,NET_IFCONFIG_INTERFACE,NET_IFCONFIG_INTERFACE,NET IFCONFIG INTERFACE,Device.DeviceInfo.NET_IFCONFIG_INTERFACE,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,POWER_SPECTRAL_DENSITY,POWER_SPECTRAL_DENSITY,Power Spectral Density,Device.DeviceInfo.PowerSpectralDensity,STRING,READ_WRITE,设备信息参数管理,小区服务参数管理（总体）,更新,其他分组已有/不在设备信息范围，从设备信息组删除,天线/射频字段映射到小区服务物理层参数
MOD DEVICE_INFO,修改 设备基本信息,POWER_SPECTRAL_DENSITY1,POWER_SPECTRAL_DENSITY1,Power Spectral Density1,Device.DeviceInfo.PowerSpectralDensity1,STRING,READ_WRITE,设备信息参数管理,小区服务参数管理（总体）,更新,其他分组已有/不在设备信息范围，从设备信息组删除,天线/射频字段映射到小区服务物理层参数
MOD DEVICE_INFO,修改 设备基本信息,POWER_SPECTRAL_DENSITY2,POWER_SPECTRAL_DENSITY2,Power Spectral Density2,Device.DeviceInfo.PowerSpectralDensity2,STRING,READ_WRITE,设备信息参数管理,小区服务参数管理（总体）,更新,其他分组已有/不在设备信息范围，从设备信息组删除,天线/射频字段映射到小区服务物理层参数
MOD DEVICE_INFO,修改 设备基本信息,POWER_SPECTRAL_DENSITY3,POWER_SPECTRAL_DENSITY3,Power Spectral Density3,Device.DeviceInfo.PowerSpectralDensity3,STRING,READ_WRITE,设备信息参数管理,小区服务参数管理（总体）,更新,其他分组已有/不在设备信息范围，从设备信息组删除,天线/射频字段映射到小区服务物理层参数
MOD DEVICE_INFO,修改 设备基本信息,ROLLBACK_CONTROL,ROLLBACK_CONTROL,ROLLBACK CONTROL,Device.DeviceInfo.ROLLBACK_CONTROL,BOOLEAN,READ_WRITE,设备信息参数管理,软件版本参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向版本/回退字段映射到软件版本参数管理
MOD DEVICE_INFO,修改 设备基本信息,ROUTE_CONFIG10_GW,ROUTE_CONFIG10_GW,ROUTE CONFIG10 GW,Device.DeviceInfo.ROUTE_CONFIG10_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,ROUTE_CONFIG10_NETADDR,ROUTE_CONFIG10_NETADDR,ROUTE CONFIG10 NETADDR,Device.DeviceInfo.ROUTE_CONFIG10_NETADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,ROUTE_CONFIG10_NETMASK,ROUTE_CONFIG10_NETMASK,ROUTE CONFIG10 NETMASK,Device.DeviceInfo.ROUTE_CONFIG10_NETMASK,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,ROUTE_CONFIG10_ONBOOTENB,ROUTE_CONFIG10_ONBOOTENB,ROUTE CONFIG10 ONBOOTENB,Device.DeviceInfo.ROUTE_CONFIG10_ONBOOTENB,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,ROUTE_CONFIG10_V6_GW,ROUTE_CONFIG10_V6_GW,ROUTE CONFIG10 V6 GW,Device.DeviceInfo.ROUTE_CONFIG10_V6_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,ROUTE_CONFIG10_V6_NETADDR,ROUTE_CONFIG10_V6_NETADDR,ROUTE CONFIG10 V6 NETADDR,Device.DeviceInfo.ROUTE_CONFIG10_V6_NETADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,ROUTE_CONFIG10_V6_ONBOOT,ROUTE_CONFIG10_V6_ONBOOT,ROUTE CONFIG10 V6 ONBOOT,Device.DeviceInfo.ROUTE_CONFIG10_V6_ONBOOT,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,ROUTE_CONFIG10_V6_PREFIX,ROUTE_CONFIG10_V6_PREFIX,ROUTE CONFIG10 V6 PREFIX,Device.DeviceInfo.ROUTE_CONFIG10_V6_PREFIX,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,ROUTE_CONFIG11_GW,ROUTE_CONFIG11_GW,ROUTE CONFIG11 GW,Device.DeviceInfo.ROUTE_CONFIG11_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,ROUTE_CONFIG11_NETADDR,ROUTE_CONFIG11_NETADDR,ROUTE CONFIG11 NETADDR,Device.DeviceInfo.ROUTE_CONFIG11_NETADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,ROUTE_CONFIG11_NETMASK,ROUTE_CONFIG11_NETMASK,ROUTE CONFIG11 NETMASK,Device.DeviceInfo.ROUTE_CONFIG11_NETMASK,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,ROUTE_CONFIG11_ONBOOTENB,ROUTE_CONFIG11_ONBOOTENB,ROUTE CONFIG11 ONBOOTENB,Device.DeviceInfo.ROUTE_CONFIG11_ONBOOTENB,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,ROUTE_CONFIG11_V6_GW,ROUTE_CONFIG11_V6_GW,ROUTE CONFIG11 V6 GW,Device.DeviceInfo.ROUTE_CONFIG11_V6_GW,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,ROUTE_CONFIG11_V6_NETADDR,ROUTE_CONFIG11_V6_NETADDR,ROUTE CONFIG11 V6 NETADDR,Device.DeviceInfo.ROUTE_CONFIG11_V6_NETADDR,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
MOD DEVICE_INFO,修改 设备基本信息,ROUTE_CONFIG11_V6_ONBOOT,ROUTE_CONFIG11_V6_ONBOOT,ROUTE CONFIG11 V6 ONBOOT,Device.DeviceInfo.ROUTE_CONFIG11_V6_ONBOOT,STRING,READ_WRITE,设备信息参数管理,WAN口配置参数管理,更新,其他分组已有/不在设备信息范围，从设备信息组删除,南向WAN/路由/DNS/接口字段映射到标准WAN口配置参数管理
