command_code,standard_path,delete_reason
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.ReportAmount,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.ReportInterval,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.ReportOnLeave,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.ReportQuantityCell,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.RptQuantityRsIndex,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.RsType,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.ThresholdTriggerType,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A2MeasureCtrl.{i}.TimeToTrigger,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i},不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.A3OffsetRSRP,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.A3OffsetRSRQ,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.A3OffsetSINR,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.Enable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.Hysteresis,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.IncludeBeamMeasurements,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.MaxNrofRSIndexToReport,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.MaxReportCells,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.MeasurePurpose,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.PLMNID,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.ReportAmount,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.ReportInterval,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.ReportOnLeave,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.ReportQuantityCell,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.RptQuantityRsIndex,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.RsType,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.ThresholdTriggerType,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.TimeToTrigger,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A3MeasureCtrl.{i}.UseWhiteCellList,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i},不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.A4ThresholdRSRP,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.A4ThresholdRSRQ,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.A4ThresholdSINR,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.Enable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.Hysteresis,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.IncludeBeamMeasurements,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.MaxNrofRSIndexToReport,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.MaxReportCells,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.MeasurePurpose,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.PLMNID,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.ReportAmount,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.ReportInterval,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.ReportOnLeave,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.ReportQuantityCell,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.RptQuantityRsIndex,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.RsType,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.ThresholdTriggerType,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.TimeToTrigger,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A4MeasureCtrl.{i}.UseWhiteCellList,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i},不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.A5Threshold1RSRP,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.A5Threshold1RSRQ,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.A5Threshold1SINR,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.A5Threshold2RSRP,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.A5Threshold2RSRQ,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.A5Threshold2SINR,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.Enable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.Hysteresis,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.IncludeBeamMeasurements,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.MaxNrofRSIndexToReport,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.MaxReportCells,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.MeasurePurpose,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.PLMNID,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.ReportAmount,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.ReportInterval,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.ReportOnLeave,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.ReportQuantityCell,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.RptQuantityRsIndex,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.RsType,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.Threshold2TriggerType,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.ThresholdTriggerType,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.TimeToTrigger,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.A5MeasureCtrl.{i}.UseWhiteCellList,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i},不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.Bitmap,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.BitmapType,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.DeriveSSBIndexFromCell,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.Enable,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.FreqBandIndicatorNR,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.NrofSSBlocksToAverage,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.OffsetToPointA,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.RsrpOffsetCsiRs,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.RsrpOffsetSSB,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.RsrqOffsetCsiRs,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.RsrqOffsetSSB,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.SinrOffsetCsiRs,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.SinrOffsetSSB,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.SmtcDuration,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.SmtcOffset,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.SmtcPeriodicity,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.SSBFrequency,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.SSBlocksConsolidationRsrp,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.SSBlocksConsolidationRsrq,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
MOD FAP_SERVICE,Device.Services.FAPService.{i}.CellConfig.{i}.NR.RAN.Mobility.ConnMode.NR.InterFreq.Carrier.{i}.SSBlocksConsolidationSinr,不在当前 TD-LTE SF 小区服务 catalog 白名单，属于旧扩展/私有/跨分组路径绑定
